make,model,vehicle_class,cylinders,displacement,drive,tran_type,fuel_type,combMPG
0.7424636818940088,-0.3304024466178009,0.37752706604851904,-1.2582459259711638,-0.9537665494372024,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,23.5
0.7424636818940088,-0.3304024466178009,0.37752706604851904,-0.0681283750102829,0.06998561294046149,-0.10862379580321196,-0.4639152846203149,-0.8498752139167336,20.0
-1.334453072962126,-1.8002536349935694,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,22.0
-1.334453072962126,-1.8002536349935694,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,2.1555659689428777,-0.8498752139167336,22.5
-1.334453072962126,-1.7839219551227274,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,23.0
-1.334453072962126,-1.7839219551227274,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,2.1555659689428777,-0.8498752139167336,22.5
-1.334453072962126,-1.7675902752518857,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,21.5
-1.334453072962126,-1.7675902752518857,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,2.1555659689428777,-0.8498752139167336,24.0
-1.334453072962126,-1.7512585953810438,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,21.5
-1.334453072962126,-1.7512585953810438,0.37752706604851904,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,2.1555659689428777,-0.8498752139167336,23.0
-1.334453072962126,-1.4246249979642063,-1.5765250628507594,1.121989175950598,0.5087365396737464,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,19.0
-1.334453072962126,-1.4246249979642063,-1.5765250628507594,1.121989175950598,0.5087365396737464,1.0819782013339538,2.1555659689428777,-0.8498752139167336,18.5
-0.2959946955340586,0.5678399462785021,0.37752706604851904,-0.0681283750102829,-0.0031395415150856807,1.0819782013339538,-0.4639152846203149,0.8935385276592446,24.5
-0.2959946955340586,0.5678399462785021,0.37752706604851904,-0.0681283750102829,-0.0031395415150856807,1.0819782013339538,2.1555659689428777,0.8935385276592446,23.5
-0.2959946955340586,0.5678399462785021,0.37752706604851904,1.121989175950598,0.9474874664070307,1.0819782013339538,-0.4639152846203149,0.8935385276592446,21.5
-0.2959946955340586,0.5678399462785021,0.37752706604851904,1.121989175950598,0.9474874664070307,1.0819782013339538,2.1555659689428777,0.8935385276592446,21.5
-0.2959946955340586,0.5678399462785021,0.37752706604851904,1.121989175950598,1.2399880842292206,1.0819782013339538,2.1555659689428777,-0.8498752139167336,19.0
-0.2959946955340586,0.5841716261493439,0.37752706604851904,-0.0681283750102829,-0.0031395415150856807,1.0819782013339538,-0.4639152846203149,0.8935385276592446,24.0
0.7424636818940088,-0.34673412648864277,0.37752706604851904,-1.2582459259711638,-0.9537665494372024,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,24.0
0.7424636818940088,-0.34673412648864277,0.37752706604851904,-1.2582459259711638,-0.9537665494372024,-0.10862379580321196,2.1555659689428777,0.8935385276592446,23.5
0.7424636818940088,-0.34673412648864277,0.37752706604851904,-0.0681283750102829,0.06998561294046149,-0.10862379580321196,-0.4639152846203149,-0.8498752139167336,21.0
1.0886164743700313,0.1432162696366134,0.37752706604851904,-0.0681283750102829,0.06998561294046149,-1.2992257929403779,-0.4639152846203149,-0.8498752139167336,19.5
1.7809220593220765,-1.1633181200307363,0.37752706604851904,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,-0.8498752139167336,26.0
1.7809220593220765,-1.1633181200307363,0.37752706604851904,-0.6631871504907233,-0.880641394981655,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,25.5
1.7809220593220765,-0.29773908687611716,0.37752706604851904,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,-0.8498752139167336,26.0
-0.2959946955340586,-0.0037688492009634376,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,32.0
-0.2959946955340586,-0.0037688492009634376,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,31.5
-0.2959946955340586,-0.0037688492009634376,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,2.1555659689428777,0.8935385276592446,30.5
-0.2959946955340586,-0.0037688492009634376,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,33.5
1.7809220593220765,-1.0163330011931595,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,-0.8498752139167336,26.5
1.7809220593220765,-1.0163330011931595,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,2.1555659689428777,-0.8498752139167336,26.0
1.7809220593220765,-1.0000013213223176,-1.5765250628507594,-0.0681283750102829,-0.07626469597063316,-1.2992257929403779,-0.4639152846203149,-0.8498752139167336,21.0
1.7809220593220765,0.19221130924913904,-1.5765250628507594,-0.6631871504907233,-0.880641394981655,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,27.5
1.7809220593220765,0.19221130924913904,-1.5765250628507594,-0.6631871504907233,-0.880641394981655,-0.10862379580321196,2.1555659689428777,0.8935385276592446,28.0
1.7809220593220765,0.1595479495074553,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,-0.8498752139167336,28.5
1.7809220593220765,0.1595479495074553,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,2.1555659689428777,-0.8498752139167336,26.0
1.7809220593220765,0.2738697086033484,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,-0.4639152846203149,-0.8498752139167336,28.0
1.7809220593220765,0.2738697086033484,-1.5765250628507594,-1.2582459259711638,-1.2462671672593921,-0.10862379580321196,2.1555659689428777,-0.8498752139167336,27.5
1.7809220593220765,0.2738697086033484,-1.5765250628507594,-0.6631871504907233,-0.880641394981655,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,27.5
1.7809220593220765,0.2738697086033484,-1.5765250628507594,-0.6631871504907233,-0.880641394981655,-0.10862379580321196,2.1555659689428777,0.8935385276592446,28.0
-1.334453072962126,-1.3756299583516807,-0.18077354220841768,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,21.0
-1.334453072962126,-1.3919616382225226,-0.18077354220841768,-0.0681283750102829,-0.5150156227039178,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,21.0
-1.334453072962126,-1.342966598609997,-0.18077354220841768,1.121989175950598,0.5087365396737464,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,18.5
-1.334453072962126,-1.342966598609997,-0.18077354220841768,1.121989175950598,0.5087365396737464,-1.2992257929403779,-0.4639152846203149,-0.8498752139167336,17.0
-1.334453072962126,-1.359298278480839,-0.18077354220841768,1.121989175950598,0.5087365396737464,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,18.0
-1.334453072962126,-1.359298278480839,-0.18077354220841768,1.121989175950598,0.5087365396737464,-1.2992257929403779,-0.4639152846203149,-0.8498752139167336,17.0
-1.334453072962126,-1.2939715589974714,-0.18077354220841768,1.121989175950598,0.5087365396737464,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,18.0
-1.334453072962126,-1.2939715589974714,-0.18077354220841768,1.121989175950598,0.5087365396737464,-1.2992257929403779,-0.4639152846203149,-0.8498752139167336,17.0
-1.334453072962126,-1.2776398791266295,-0.18077354220841768,1.121989175950598,0.5087365396737464,1.0819782013339538,-0.4639152846203149,-0.8498752139167336,18.0
-1.334453072962126,-1.2776398791266295,-0.18077354220841768,1.121989175950598,0.5087365396737464,-1.2992257929403779,-0.4639152846203149,-0.8498752139167336,17.0
1.7809220593220765,0.29020138847419025,1.773278586690861,-0.6631871504907233,-0.880641394981655,-0.10862379580321196,-0.4639152846203149,0.8935385276592446,27.5
1.7809220593220765,0.29020138847419025,1.773278586690861,-0.6631871504907233,-0.880641394981655,-0.10862379580321196,2.1555659689428777,0.8935385276592446,28.0
-0.9883002804861035,-0.7060310836471639,-1.0182244545938228,-1.2582459259711638,-0.5881407771594652,1.0819782013339538,-0.4639152846203149,0.8935385276592446,21.0
-0.9883002804861035,-0.7060310836471639,-1.0182244545938228,-1.2582459259711638,-0.5881407771594652,1.0819782013339538,2.1555659689428777,0.8935385276592446,21.5
-0.9883002804861035,-0.7060310836471639,-1.0182244545938228,1.121989175950598,1.1668629297736728,1.0819782013339538,-0.4639152846203149,0.8935385276592446,17.5
-0.9883002804861035,-0.6733677239054802,-1.0182244545938228,-1.2582459259711638,-0.5881407771594652,1.0819782013339538,-0.4639152846203149,0.8935385276592446,21.0
-0.9883002804861035,-0.6733677239054802,-1.0182244545938228,-1.2582459259711638,-0.5881407771594652,1.0819782013339538,2.1555659689428777,0.8935385276592446,21.5
-0.9883002804861035,-0.6733677239054802,-1.0182244545938228,1.121989175950598,1.1668629297736728,1.0819782013339538,-0.4639152846203149,0.8935385276592446,17.5
0.05015809694196388,-0.8366845226138989,-1.0182244545938228,-1.2582459259711638,-0.5881407771594652,1.0819782013339538,-0.4639152846203149,0.8935385276592446,21.0
0.05015809694196388,-0.8366845226138989,-1.0182244545938228,-1.2582459259711638,-0.5881407771594652,1.0819782013339538,2.1555659689428777,0.8935385276592446,21.5
